G2B_목록번호,G2B_목록명,물품고유번호,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,출력상태,승인상태,취득정리구분,운용부서코드,비고,운용확정일자
4321150324343967,노트북컴퓨터,M201800143,ERICA,2018-04-19,3237000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),불용,6,출력,확정,자체구입,C354,,2018-05-19
4321150324343967,노트북컴퓨터,M201800144,ERICA,2018-04-19,3237000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2018-05-15
4321150324343967,노트북컴퓨터,M201800145,ERICA,2018-04-19,3237000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-05-20
4321150324343967,노트북컴퓨터,M201900146,ERICA,2019-11-19,5660000,2019-11-29,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,학과 공용 전산 자산,2019-12-16
4321150324343967,노트북컴퓨터,M201900147,ERICA,2019-11-19,5660000,2019-11-29,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,학과 공용 전산 자산,2019-12-12
4321150324343967,노트북컴퓨터,M201900148,ERICA,2019-11-19,5660000,2019-11-29,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2019-12-18
4321150324343967,노트북컴퓨터,M201900149,ERICA,2019-11-19,5660000,2019-11-29,소프트웨어융합대학RC행정팀(ERICA),불용,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2019-12-21
4321150324343967,노트북컴퓨터,M201900150,ERICA,2019-11-19,5660000,2019-11-29,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2019-12-14
4321150324343967,노트북컴퓨터,M202500151,ERICA,2025-12-28,1391000,2026-01-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2026-01-29
4321150324343967,노트북컴퓨터,M201900152,ERICA,2019-05-13,4628000,2019-05-25,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,,2019-06-05
4321150324343967,노트북컴퓨터,M201900153,ERICA,2019-05-13,4628000,2019-05-25,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2019-06-17
4321150324343967,노트북컴퓨터,M201900154,ERICA,2019-05-13,4628000,2019-05-25,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2019-06-13
4321150324343967,노트북컴퓨터,M201900155,ERICA,2019-05-13,4628000,2019-05-25,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2019-06-20
4321150324343967,노트북컴퓨터,M201600156,ERICA,2016-03-19,4148000,2016-03-26,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2016-04-14
4321150324343967,노트북컴퓨터,M201600157,ERICA,2016-03-19,4148000,2016-03-26,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2016-04-02
4321150324343967,노트북컴퓨터,M201600158,ERICA,2016-03-19,4148000,2016-03-26,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2016-04-19
4321150324343967,노트북컴퓨터,M201600159,ERICA,2016-03-19,4148000,2016-03-26,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,AI 실습 수업용 노트북,2016-04-17
4321150324343967,노트북컴퓨터,M202300160,ERICA,2023-02-28,5300000,2023-03-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2023-04-03
4321150324343967,노트북컴퓨터,M202300161,ERICA,2023-02-28,5300000,2023-03-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,미출력,확정,자체구입,C354,,2023-03-26
4321150324343967,노트북컴퓨터,M202300162,ERICA,2023-02-28,5300000,2023-03-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2023-03-27
4321150324343967,노트북컴퓨터,M202300163,ERICA,2023-02-28,5300000,2023-03-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2023-04-01
4321150324343967,노트북컴퓨터,M201600164,ERICA,2016-12-25,2166000,2016-12-30,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,교수·연구원 업무용,2017-01-15
4321150324343967,노트북컴퓨터,M201600165,ERICA,2016-12-25,2166000,2016-12-30,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,교수·연구원 업무용,2017-01-16
4321150324343967,노트북컴퓨터,M202300166,ERICA,2023-12-20,2384000,2023-12-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2024-01-16
4321150324343967,노트북컴퓨터,M202300167,ERICA,2023-12-20,2384000,2023-12-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2024-01-13
4321150324343967,노트북컴퓨터,M201500168,ERICA,2015-01-11,3702000,2015-01-25,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2015-02-15
4321150324343967,노트북컴퓨터,M201500169,ERICA,2015-01-11,3702000,2015-01-25,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2015-02-06
4321150324343967,노트북컴퓨터,M201500170,ERICA,2015-01-11,3702000,2015-01-25,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2015-02-05
4321150324343967,노트북컴퓨터,M202200171,ERICA,2022-10-25,3720000,2022-11-01,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2022-11-19
4321150324343967,노트북컴퓨터,M202200172,ERICA,2022-10-25,3720000,2022-11-01,소프트웨어융합대학RC행정팀(ERICA),운용,6,미출력,확정,자체구입,C354,,2022-11-11
4321150324343967,노트북컴퓨터,M202200173,ERICA,2022-10-25,3720000,2022-11-01,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2022-11-23
4321150324343967,노트북컴퓨터,M201800174,ERICA,2018-12-10,6195000,2018-12-19,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2019-01-07
4321150324343967,노트북컴퓨터,M201800175,ERICA,2018-12-10,6195000,2018-12-19,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2019-01-03
4321150324343967,노트북컴퓨터,M201800176,ERICA,2018-12-10,6195000,2018-12-19,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,,2019-01-02
4321150324343967,노트북컴퓨터,M201800177,ERICA,2018-12-10,6195000,2018-12-19,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2019-01-04
4321150324343967,노트북컴퓨터,M201800178,ERICA,2018-12-10,6195000,2018-12-19,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2019-01-01
4321150324343967,노트북컴퓨터,M202500179,ERICA,2025-08-18,1386000,2025-08-24,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,학과 공용 전산 자산,2025-09-07
4321150324343967,노트북컴퓨터,M201700180,ERICA,2017-01-21,5570000,2017-01-27,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2017-02-14
4321150324343967,노트북컴퓨터,M201700181,ERICA,2017-01-21,5570000,2017-01-27,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2017-01-31
4321150324343967,노트북컴퓨터,M201700182,ERICA,2017-01-21,5570000,2017-01-27,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2017-02-14
4321150324343967,노트북컴퓨터,M201700183,ERICA,2017-01-21,5570000,2017-01-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2017-02-08
4321150324343967,노트북컴퓨터,M201700184,ERICA,2017-01-21,5570000,2017-01-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2017-02-07
4321150324343967,노트북컴퓨터,M202300185,ERICA,2023-12-10,4131000,2023-12-16,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2024-01-04
4321150324343967,노트북컴퓨터,M202300186,ERICA,2023-12-10,4131000,2023-12-16,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2024-01-10
4321150324343967,노트북컴퓨터,M202300187,ERICA,2023-12-10,4131000,2023-12-16,소프트웨어융합대학RC행정팀(ERICA),운용,6,미출력,확정,자체구입,C354,,2024-01-06
4321150324343967,노트북컴퓨터,M201800188,ERICA,2018-04-18,5345000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-05-13
4321150324343967,노트북컴퓨터,M201800189,ERICA,2018-04-18,5345000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-05-11
4321150324343967,노트북컴퓨터,M201800190,ERICA,2018-04-18,5345000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-05-18
4321150324343967,노트북컴퓨터,M201800191,ERICA,2018-04-18,5345000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,,2018-05-14
4321150324343967,노트북컴퓨터,M201800192,ERICA,2018-04-18,5345000,2018-04-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-05-17
4321150324343967,노트북컴퓨터,M202500193,ERICA,2025-02-26,3990000,2025-03-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2025-03-25
4321150324343967,노트북컴퓨터,M202500194,ERICA,2025-02-26,3990000,2025-03-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2025-03-25
4321150324343967,노트북컴퓨터,M202500195,ERICA,2025-02-26,3990000,2025-03-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2025-03-20
4321150324343967,노트북컴퓨터,M201800196,ERICA,2018-10-19,5680000,2018-10-23,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-11-05
4321150324343967,노트북컴퓨터,M201800197,ERICA,2018-10-19,5680000,2018-10-23,소프트웨어융합대학RC행정팀(ERICA),취득,6,미출력,확정,자체구입,C354,,
4321150324343967,노트북컴퓨터,M201800198,ERICA,2018-10-19,5680000,2018-10-23,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2018-11-14
4321150324343967,노트북컴퓨터,M201800199,ERICA,2018-10-19,5680000,2018-10-23,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2018-11-11
4321150324343967,노트북컴퓨터,M201800200,ERICA,2018-10-19,5680000,2018-10-23,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2018-11-04
4321150324343967,노트북컴퓨터,M202600201,ERICA,2026-01-25,6405000,2026-02-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,미출력,확정,자체구입,C354,교수·연구원 업무용,
4321150324343967,노트북컴퓨터,M202600202,ERICA,2026-01-25,6405000,2026-02-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,미출력,확정,자체구입,C354,교수·연구원 업무용,
4321150324343967,노트북컴퓨터,M202600203,ERICA,2026-01-25,6405000,2026-02-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,미출력,확정,자체구입,C354,교수·연구원 업무용,
4321150324343967,노트북컴퓨터,M202600204,ERICA,2026-01-25,6405000,2026-02-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,미출력,확정,자체구입,C354,교수·연구원 업무용,
4321150324343967,노트북컴퓨터,M202600205,ERICA,2026-01-25,6405000,2026-02-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,미출력,확정,자체구입,C354,교수·연구원 업무용,
4321150324343967,노트북컴퓨터,M201500206,ERICA,2015-11-01,4960000,2015-11-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,기증,C354,,2015-11-26
4321150324343967,노트북컴퓨터,M201500207,ERICA,2015-11-01,4960000,2015-11-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,미출력,확정,기증,C354,,2015-11-25
4321150324343967,노트북컴퓨터,M201500208,ERICA,2015-11-01,4960000,2015-11-10,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,기증,C354,,2015-11-29
4321150324343967,노트북컴퓨터,M201500209,ERICA,2015-11-01,4960000,2015-11-10,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,기증,C354,,2015-12-05
4321150324343967,노트북컴퓨터,M202200210,ERICA,2022-10-01,1180000,2022-10-14,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2022-11-03
4321150324343967,노트북컴퓨터,M201900211,ERICA,2019-08-26,6100000,2019-09-06,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,전산 실습실 공용 장비,2019-10-03
4321150324343967,노트북컴퓨터,M201900212,ERICA,2019-08-26,6100000,2019-09-06,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,전산 실습실 공용 장비,2019-09-28
4321150324343967,노트북컴퓨터,M201900213,ERICA,2019-08-26,6100000,2019-09-06,소프트웨어융합대학RC행정팀(ERICA),불용,6,출력,확정,자체구입,C354,전산 실습실 공용 장비,2019-09-18
4321150324343967,노트북컴퓨터,M201900214,ERICA,2019-08-26,6100000,2019-09-06,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,전산 실습실 공용 장비,2019-09-13
4321150324343967,노트북컴퓨터,M201900215,ERICA,2019-08-26,6100000,2019-09-06,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,전산 실습실 공용 장비,2019-09-29
4321150324343967,노트북컴퓨터,M201500216,ERICA,2015-06-27,1078000,2015-07-06,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2015-07-20
4321150324343967,노트북컴퓨터,M202200217,ERICA,2022-09-03,1235000,2022-09-08,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2022-10-03
4321150324343967,노트북컴퓨터,M201600218,ERICA,2016-08-27,2124000,2016-09-05,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,교수·연구원 업무용,2016-09-26
4321150324343967,노트북컴퓨터,M201600219,ERICA,2016-08-27,2124000,2016-09-05,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,교수·연구원 업무용,2016-09-22
4321150324343967,노트북컴퓨터,M202300220,ERICA,2023-04-20,4880000,2023-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체제작,C354,,2023-05-18
4321150324343967,노트북컴퓨터,M202300221,ERICA,2023-04-20,4880000,2023-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체제작,C354,,2023-05-21
4321150324343967,노트북컴퓨터,M202300222,ERICA,2023-04-20,4880000,2023-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체제작,C354,,2023-05-16
4321150324343967,노트북컴퓨터,M202300223,ERICA,2023-04-20,4880000,2023-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체제작,C354,,2023-05-23
4321150324343967,노트북컴퓨터,M201600224,ERICA,2016-11-10,2506000,2016-11-13,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2016-12-02
4321150324343967,노트북컴퓨터,M201600225,ERICA,2016-11-10,2506000,2016-11-13,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2016-12-02
4321150324343967,노트북컴퓨터,M202300226,ERICA,2023-01-19,5448000,2023-02-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2023-02-18
4321150324343967,노트북컴퓨터,M202300227,ERICA,2023-01-19,5448000,2023-02-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2023-02-26
4321150324343967,노트북컴퓨터,M202300228,ERICA,2023-01-19,5448000,2023-02-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2023-02-22
4321150324343967,노트북컴퓨터,M202300229,ERICA,2023-01-19,5448000,2023-02-02,,반납,6,출력,확정,자체구입,C354,AI 실습 수업용 노트북,2023-02-17
4321150324343967,노트북컴퓨터,M201900230,ERICA,2019-09-19,5500000,2019-09-28,소프트웨어융합대학RC행정팀(ERICA),처분,6,미출력,확정,자체구입,C354,,2019-10-21
4321150324343967,노트북컴퓨터,M201900231,ERICA,2019-09-19,5500000,2019-09-28,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2019-10-12
4321150324343967,노트북컴퓨터,M201900232,ERICA,2019-09-19,5500000,2019-09-28,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2019-10-12
4321150324343967,노트북컴퓨터,M201900233,ERICA,2019-09-19,5500000,2019-09-28,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,,2019-10-13
4321150324343967,노트북컴퓨터,M201900234,ERICA,2019-09-19,5500000,2019-09-28,소프트웨어융합대학RC행정팀(ERICA),처분,6,출력,확정,자체구입,C354,,2019-10-08
4321150324343967,노트북컴퓨터,M201600235,ERICA,2016-10-14,2162000,2016-10-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,교수·연구원 업무용,2016-11-02
4321150324343967,노트북컴퓨터,M201600236,ERICA,2016-10-14,2162000,2016-10-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,출력,확정,자체구입,C354,교수·연구원 업무용,2016-10-30
