불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2025-07-24,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201500253,2015-05-21,3111000,2015-05-29,,운용,6,불용품,노후화(성능저하)
2018-09-22,2018-10-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500254,2015-05-21,3111000,2015-05-29,,불용,6,불용품,수리비용과다
2019-04-03,2019-04-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500255,2015-05-21,3111000,2015-05-29,,불용,6,불용품,노후화(성능저하)
2025-11-03,2025-11-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202100256,2021-10-12,6645000,2021-10-23,,불용,6,폐품,고장/파손
2025-04-11,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202100258,2021-10-12,6645000,2021-10-23,,반납,6,신품,공용전환
2025-12-18,2026-01-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202100259,2021-10-12,6645000,2021-10-23,,불용,6,불용품,노후화(성능저하)
2025-02-07,2025-03-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202100260,2021-10-12,6645000,2021-10-23,,불용,6,불용품,노후화(성능저하)
2022-08-19,2022-09-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800261,2018-08-11,3324000,2018-08-18,,불용,6,폐품,고장/파손
2023-09-26,2023-10-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800262,2018-08-11,3324000,2018-08-18,,불용,6,불용품,수리비용과다
2025-08-27,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800263,2018-08-11,3324000,2018-08-18,,운용,6,폐품,고장/파손
2022-11-05,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201500269,2015-05-20,5665000,2015-05-30,,운용,6,폐품,고장/파손
2020-01-24,2020-02-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500270,2015-05-20,5665000,2015-05-30,,불용,6,불용품,수리비용과다
2018-08-10,2018-08-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500271,2015-05-20,5665000,2015-05-30,,불용,6,불용품,수리비용과다
2018-07-30,2018-08-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500272,2015-05-20,5665000,2015-05-30,,불용,6,불용품,수리비용과다
2025-07-17,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201500273,2015-05-20,5665000,2015-05-30,,운용,6,폐품,고장/파손
2020-04-29,2020-05-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600275,2016-07-10,4540000,2016-07-14,,불용,6,폐품,고장/파손
2021-11-20,2021-12-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600276,2016-07-10,4540000,2016-07-14,,불용,6,불용품,노후화(성능저하)
2025-08-09,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600277,2016-07-10,4540000,2016-07-14,,운용,6,불용품,노후화(성능저하)
2025-11-15,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600278,2016-07-10,4540000,2016-07-14,,운용,6,불용품,수리비용과다
2023-12-02,2023-12-28,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900281,2019-07-13,5144000,2019-07-27,,불용,6,폐품,고장/파손
2022-01-29,2022-02-27,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900282,2019-07-13,5144000,2019-07-27,,불용,6,불용품,노후화(성능저하)
2023-12-14,2024-01-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900283,2019-07-13,5144000,2019-07-27,,불용,6,불용품,노후화(성능저하)
2023-07-24,2023-08-10,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900284,2019-07-13,5144000,2019-07-27,,불용,6,불용품,노후화(성능저하)
2025-07-24,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800285,2018-02-17,3423000,2018-02-27,,운용,6,불용품,노후화(성능저하)
2020-09-16,2020-10-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800286,2018-02-17,3423000,2018-02-27,,불용,6,불용품,수리비용과다
2020-05-01,2020-05-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800287,2018-02-17,3423000,2018-02-27,,불용,6,폐품,고장/파손
2024-11-17,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600292,2016-03-19,4604000,2016-03-31,,운용,6,불용품,수리비용과다
2024-12-07,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600293,2016-03-19,4604000,2016-03-31,,운용,6,불용품,수리비용과다
2019-09-24,2019-10-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600294,2016-03-19,4604000,2016-03-31,,불용,6,불용품,노후화(성능저하)
2025-08-05,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600295,2016-03-19,4604000,2016-03-31,,운용,6,불용품,수리비용과다
2020-11-06,2020-11-30,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600297,2016-06-23,6125000,2016-07-01,,불용,6,폐품,고장/파손
2019-05-08,2019-05-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600298,2016-06-23,6125000,2016-07-01,,불용,6,폐품,고장/파손
2020-10-15,2020-10-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600299,2016-06-23,6125000,2016-07-01,,불용,6,폐품,고장/파손
2021-02-04,2021-03-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600300,2016-06-23,6125000,2016-07-01,,불용,6,불용품,노후화(성능저하)
2021-10-08,2021-11-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600301,2016-06-23,6125000,2016-07-01,,불용,6,불용품,노후화(성능저하)
2026-01-25,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800306,2018-10-18,6485000,2018-10-27,,운용,6,불용품,노후화(성능저하)
2022-12-08,2022-12-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800307,2018-10-18,6485000,2018-10-27,,불용,6,폐품,고장/파손
2022-11-17,2022-12-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800308,2018-10-18,6485000,2018-10-27,,불용,6,불용품,수리비용과다
2021-06-04,2021-06-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800309,2018-10-18,6485000,2018-10-27,,불용,6,폐품,고장/파손
2025-06-24,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800310,2018-10-18,6485000,2018-10-27,,운용,6,폐품,고장/파손
2019-11-03,2019-11-28,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600314,2016-01-13,3477000,2016-01-16,,불용,6,폐품,고장/파손
2025-08-17,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600315,2016-01-13,3477000,2016-01-16,,운용,6,불용품,수리비용과다
2019-02-03,2019-03-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600316,2016-01-13,3477000,2016-01-16,,불용,6,불용품,노후화(성능저하)
2026-02-05,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202100317,2021-08-05,2386000,2021-08-16,,운용,6,불용품,수리비용과다
2025-05-26,2025-06-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202100318,2021-08-05,2386000,2021-08-16,,불용,6,불용품,수리비용과다
2020-05-21,2020-06-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700319,2017-05-17,3516000,2017-05-22,,불용,6,폐품,고장/파손
2021-04-12,2021-05-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700321,2017-05-17,3516000,2017-05-22,,불용,6,폐품,고장/파손
2025-10-08,2025-10-27,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900326,2019-04-13,4448000,2019-04-21,,불용,6,불용품,수리비용과다
2023-02-24,2023-03-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900327,2019-04-13,4448000,2019-04-21,,불용,6,폐품,고장/파손
2025-12-11,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900328,2019-04-13,4448000,2019-04-21,,운용,6,불용품,노후화(성능저하)
2025-09-29,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900329,2019-04-13,4448000,2019-04-21,,운용,6,폐품,고장/파손
2020-05-02,2020-05-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500331,2015-08-06,2096000,2015-08-14,,불용,6,불용품,수리비용과다
2018-10-16,2018-11-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500332,2015-08-06,2096000,2015-08-14,,불용,6,불용품,수리비용과다
2024-07-06,2024-07-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900334,2019-01-24,3651000,2019-02-06,,불용,6,불용품,노후화(성능저하)
2023-12-07,2023-12-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900335,2019-01-24,3651000,2019-02-06,,불용,6,불용품,수리비용과다
2022-11-17,2022-12-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900336,2019-01-24,3651000,2019-02-06,,불용,6,불용품,노후화(성능저하)
2022-10-05,2022-11-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800338,2018-11-18,4376000,2018-11-24,,불용,6,불용품,노후화(성능저하)
2025-10-03,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800339,2018-11-18,4376000,2018-11-24,,운용,6,폐품,고장/파손
2022-08-08,2022-08-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800340,2018-11-18,4376000,2018-11-24,,불용,6,불용품,노후화(성능저하)
2023-09-05,2023-10-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800341,2018-11-18,4376000,2018-11-24,,불용,6,폐품,고장/파손
2019-11-06,2019-11-27,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500342,2015-05-01,5825000,2015-05-15,,불용,6,불용품,수리비용과다
2025-11-24,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201500343,2015-05-01,5825000,2015-05-15,,운용,6,불용품,수리비용과다
2024-12-01,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201500344,2015-05-01,5825000,2015-05-15,,운용,6,폐품,고장/파손
2019-07-28,2019-08-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500345,2015-05-01,5825000,2015-05-15,,불용,6,폐품,고장/파손
2019-08-03,2019-08-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500346,2015-05-01,5825000,2015-05-15,,불용,6,불용품,수리비용과다
2024-11-28,2024-12-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202000347,2020-11-13,4512000,2020-11-23,,불용,6,불용품,수리비용과다
2025-10-09,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202000348,2020-11-13,4512000,2020-11-23,,운용,6,불용품,수리비용과다
2025-02-17,2025-03-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202000349,2020-11-13,4512000,2020-11-23,,불용,6,불용품,수리비용과다
2025-11-29,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M202000350,2020-11-13,4512000,2020-11-23,,운용,6,불용품,수리비용과다
2025-03-06,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900351,2019-09-10,1107000,2019-09-15,,운용,6,불용품,수리비용과다
2025-06-27,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900352,2019-12-20,4876000,2020-01-02,,운용,6,불용품,수리비용과다
2025-07-19,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900353,2019-12-20,4876000,2020-01-02,,운용,6,폐품,고장/파손
2023-01-08,2023-02-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900354,2019-12-20,4876000,2020-01-02,,불용,6,불용품,노후화(성능저하)
2024-04-20,2024-05-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900355,2019-12-20,4876000,2020-01-02,,불용,6,불용품,수리비용과다
2023-07-20,2023-08-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800356,2018-09-20,5196000,2018-09-23,,불용,6,폐품,고장/파손
2023-02-16,2023-03-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800357,2018-09-20,5196000,2018-09-23,,불용,6,폐품,고장/파손
2022-08-27,2022-09-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800358,2018-09-20,5196000,2018-09-23,,불용,6,불용품,수리비용과다
2025-06-03,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800359,2018-09-20,5196000,2018-09-23,,운용,6,불용품,수리비용과다
2018-12-31,2019-01-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500364,2015-04-08,2360000,2015-04-18,,불용,6,불용품,노후화(성능저하)
2018-04-08,2018-05-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500365,2015-04-08,2360000,2015-04-18,,불용,6,불용품,노후화(성능저하)
2026-02-07,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202300366,2023-02-17,3639000,2023-03-03,,운용,6,불용품,수리비용과다
2025-08-06,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600369,2016-10-16,1223000,2016-10-20,,운용,6,불용품,노후화(성능저하)
2021-04-04,2021-04-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500373,2015-12-21,2458000,2016-01-02,,불용,6,불용품,수리비용과다
2020-10-03,2020-10-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500374,2015-12-21,2458000,2016-01-02,,불용,6,불용품,노후화(성능저하)
2025-12-16,2026-01-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202200375,2022-11-19,2374000,2022-11-26,,불용,6,폐품,고장/파손
2025-03-14,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900377,2019-11-23,2430000,2019-11-26,,운용,6,폐품,고장/파손
2024-04-28,2024-05-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900378,2019-11-23,2430000,2019-11-26,,불용,6,불용품,노후화(성능저하)
2025-05-03,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201600379,2016-06-25,3672000,2016-07-02,,운용,6,불용품,수리비용과다
2018-09-05,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201600380,2016-06-25,3672000,2016-07-02,,운용,6,불용품,노후화(성능저하)
2021-09-09,2021-10-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600381,2016-06-25,3672000,2016-07-02,,불용,6,불용품,노후화(성능저하)
2020-02-22,2020-03-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500388,2015-07-10,3615000,2015-07-19,,불용,6,불용품,노후화(성능저하)
2018-10-03,2018-11-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500389,2015-07-10,3615000,2015-07-19,,불용,6,폐품,고장/파손
2025-01-23,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201700392,2017-08-24,5695000,2017-09-06,,운용,6,폐품,고장/파손
2026-01-28,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201700393,2017-08-24,5695000,2017-09-06,,운용,6,불용품,수리비용과다
2023-02-03,2023-03-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700394,2017-08-24,5695000,2017-09-06,,불용,6,불용품,수리비용과다
2022-11-17,2022-12-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700395,2017-08-24,5695000,2017-09-06,,불용,6,불용품,노후화(성능저하)
2020-03-16,2020-04-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700396,2017-08-24,5695000,2017-09-06,,불용,6,불용품,노후화(성능저하)
2021-08-17,2021-09-12,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800400,2018-02-23,2300000,2018-03-06,,불용,6,불용품,노후화(성능저하)
2021-09-07,2021-10-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800401,2018-02-23,2300000,2018-03-06,,불용,6,불용품,노후화(성능저하)
2024-11-20,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201700405,2017-12-13,3705000,2017-12-16,,운용,6,불용품,수리비용과다
2022-06-04,2022-06-30,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700406,2017-12-13,3705000,2017-12-16,,불용,6,폐품,고장/파손
2025-02-15,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201700407,2017-12-13,3705000,2017-12-16,,운용,6,불용품,노후화(성능저하)
2023-02-03,2023-02-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800410,2018-08-25,3219000,2018-09-06,,불용,6,불용품,수리비용과다
2025-07-18,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800411,2018-08-25,3219000,2018-09-06,,운용,6,폐품,고장/파손
2022-12-15,2023-01-12,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800412,2018-08-25,3219000,2018-09-06,,불용,6,불용품,노후화(성능저하)
2025-10-27,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800417,2018-11-21,5100000,2018-11-24,,운용,6,폐품,고장/파손
2025-05-26,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800418,2018-11-21,5100000,2018-11-24,,운용,6,불용품,수리비용과다
2026-01-25,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201800419,2018-11-21,5100000,2018-11-24,,운용,6,폐품,고장/파손
2022-12-06,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201800420,2018-11-21,5100000,2018-11-24,,운용,6,불용품,노후화(성능저하)
2025-09-30,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900423,2019-03-27,3723000,2019-04-09,,운용,6,폐품,고장/파손
2024-03-14,2024-03-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900424,2019-03-27,3723000,2019-04-09,,불용,6,폐품,고장/파손
2025-04-17,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M201900425,2019-03-27,3723000,2019-04-09,,운용,6,폐품,고장/파손
2023-06-30,2023-07-17,badbergjr,박대리,확정,4321150324510198,노트북컴퓨터,M201800426,2018-10-03,2995000,2018-10-08,,불용,6,불용품,노후화(성능저하)
