운용신청일자,등록일자,운용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,사용자,신청구분,운용상태
2017-06-21,2017-06-21,2017-07-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700137,2017-06-08,2104000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2025-01-20,2025-01-20,2025-02-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500138,2025-01-08,6645000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-01-16,2025-01-16,2025-01-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500139,2025-01-08,6645000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-01-22,2025-01-22,2025-02-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500140,2025-01-08,6645000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-01-17,2025-01-17,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M202500141,2025-01-08,6645000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,취득
2025-01-18,2025-01-18,2025-01-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500142,2025-01-08,6645000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-09,2018-05-09,2018-05-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800143,2018-04-19,3237000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-09,2018-05-09,2018-05-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800144,2018-04-19,3237000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-09,2018-05-09,2018-05-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800145,2018-04-19,3237000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2019-12-05,2019-12-05,2019-12-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900146,2019-11-19,5660000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-12-01,2019-12-01,2019-12-12,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900147,2019-11-19,5660000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-12-07,2019-12-07,2019-12-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900148,2019-11-19,5660000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-12-09,2019-12-09,2019-12-21,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900149,2019-11-19,5660000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-12-08,2019-12-08,2019-12-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900150,2019-11-19,5660000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2026-01-22,2026-01-22,2026-01-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500151,2025-12-28,1391000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2019-05-27,2019-05-27,2019-06-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900152,2019-05-13,4628000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2019-06-03,2019-06-03,2019-06-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900153,2019-05-13,4628000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2019-06-04,2019-06-04,2019-06-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900154,2019-05-13,4628000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2019-06-08,2019-06-08,2019-06-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900155,2019-05-13,4628000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2016-03-31,2016-03-31,2016-04-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600156,2016-03-19,4148000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2016-03-29,2016-03-29,2016-04-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600157,2016-03-19,4148000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2016-04-06,2016-04-06,2016-04-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600158,2016-03-19,4148000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2016-04-03,2016-04-03,2016-04-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600159,2016-03-19,4148000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2023-03-22,2023-03-22,2023-04-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300160,2023-02-28,5300000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-03-17,2023-03-17,2023-03-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300161,2023-02-28,5300000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-03-14,2023-03-14,2023-03-27,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300162,2023-02-28,5300000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-03-19,2023-03-19,2023-04-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300163,2023-02-28,5300000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2017-01-01,2017-01-01,2017-01-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600164,2016-12-25,2166000,소프트웨어융합대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2017-01-04,2017-01-04,2017-01-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600165,2016-12-25,2166000,소프트웨어융합대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2024-01-06,2024-01-06,2024-01-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300166,2023-12-20,2384000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-12-30,2023-12-30,2024-01-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300167,2023-12-20,2384000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2015-02-07,2015-02-07,2015-02-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500168,2015-01-11,3702000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2015-02-03,2015-02-03,2015-02-06,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500169,2015-01-11,3702000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2015-01-27,2015-01-27,2015-02-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500170,2015-01-11,3702000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2022-11-15,2022-11-15,2022-11-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202200171,2022-10-25,3720000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2022-11-07,2022-11-07,2022-11-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202200172,2022-10-25,3720000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2022-11-11,2022-11-11,2022-11-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202200173,2022-10-25,3720000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-12-28,2018-12-28,2019-01-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800174,2018-12-10,6195000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-12-26,2018-12-26,2019-01-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800175,2018-12-10,6195000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-12-24,2018-12-24,2019-01-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800176,2018-12-10,6195000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-12-24,2018-12-24,2019-01-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800177,2018-12-10,6195000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-12-24,2018-12-24,2019-01-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800178,2018-12-10,6195000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-09-02,2025-09-02,2025-09-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500179,2025-08-18,1386000,소프트웨어융합대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2017-02-09,2017-02-09,2017-02-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700180,2017-01-21,5570000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2017-01-28,2017-01-28,2017-01-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700181,2017-01-21,5570000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2017-02-01,2017-02-01,2017-02-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700182,2017-01-21,5570000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2017-01-28,2017-01-28,2017-02-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700183,2017-01-21,5570000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2017-02-02,2017-02-02,2017-02-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201700184,2017-01-21,5570000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-12-25,2023-12-25,2024-01-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300185,2023-12-10,4131000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-12-27,2023-12-27,2024-01-10,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300186,2023-12-10,4131000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-12-28,2023-12-28,2024-01-06,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300187,2023-12-10,4131000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-02,2018-05-02,2018-05-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800188,2018-04-18,5345000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-07,2018-05-07,2018-05-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800189,2018-04-18,5345000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-11,2018-05-11,2018-05-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800190,2018-04-18,5345000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-01,2018-05-01,2018-05-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800191,2018-04-18,5345000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-05-03,2018-05-03,2018-05-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800192,2018-04-18,5345000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-03-13,2025-03-13,2025-03-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500193,2025-02-26,3990000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-03-21,2025-03-21,2025-03-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500194,2025-02-26,3990000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2025-03-11,2025-03-11,2025-03-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202500195,2025-02-26,3990000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-11-01,2018-11-01,2018-11-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800196,2018-10-19,5680000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-10-25,2018-10-25,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201800197,2018-10-19,5680000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,취득
2018-11-03,2018-11-03,2018-11-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800198,2018-10-19,5680000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-10-31,2018-10-31,2018-11-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800199,2018-10-19,5680000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2018-10-26,2018-10-26,2018-11-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201800200,2018-10-19,5680000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2026-02-08,2026-02-08,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202600202,2026-01-25,6405000,소프트웨어융합대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,취득
2015-11-17,2015-11-17,2015-11-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500206,2015-11-01,4960000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2015-11-14,2015-11-14,2015-11-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500207,2015-11-01,4960000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2015-11-23,2015-11-23,2015-11-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500208,2015-11-01,4960000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2015-11-23,2015-11-23,2015-12-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500209,2015-11-01,4960000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2022-10-25,2022-10-25,2022-11-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202200210,2022-10-01,1180000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2019-09-19,2019-09-19,2019-10-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900211,2019-08-26,6100000,소프트웨어융합대학RC행정팀(ERICA),전산 실습실 공용 장비,신규운용,운용
2019-09-19,2019-09-19,2019-09-28,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900212,2019-08-26,6100000,소프트웨어융합대학RC행정팀(ERICA),전산 실습실 공용 장비,신규운용,운용
2019-09-12,2019-09-12,2019-09-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900213,2019-08-26,6100000,소프트웨어융합대학RC행정팀(ERICA),전산 실습실 공용 장비,신규운용,운용
2019-09-07,2019-09-07,2019-09-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900214,2019-08-26,6100000,소프트웨어융합대학RC행정팀(ERICA),전산 실습실 공용 장비,신규운용,운용
2019-09-17,2019-09-17,2019-09-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201900215,2019-08-26,6100000,소프트웨어융합대학RC행정팀(ERICA),전산 실습실 공용 장비,신규운용,운용
2015-07-17,2015-07-17,2015-07-20,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201500216,2015-06-27,1078000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2022-09-19,2022-09-19,2022-10-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202200217,2022-09-03,1235000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2016-09-13,2016-09-13,2016-09-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600218,2016-08-27,2124000,소프트웨어융합대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2016-09-15,2016-09-15,2016-09-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600219,2016-08-27,2124000,소프트웨어융합대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2023-05-05,2023-05-05,2023-05-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300220,2023-04-20,4880000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-05-08,2023-05-08,2023-05-21,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300221,2023-04-20,4880000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-05-08,2023-05-08,2023-05-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300222,2023-04-20,4880000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-05-09,2023-05-09,2023-05-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300223,2023-04-20,4880000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2016-11-25,2016-11-25,2016-12-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600224,2016-11-10,2506000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2016-11-21,2016-11-21,2016-12-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201600225,2016-11-10,2506000,소프트웨어융합대학RC행정팀(ERICA),,신규운용,운용
2023-02-10,2023-02-10,2023-02-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300226,2023-01-19,5448000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2023-02-16,2023-02-16,2023-02-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300227,2023-01-19,5448000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2023-02-16,2023-02-16,2023-02-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202300228,2023-01-19,5448000,소프트웨어융합대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
