반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2025-10-13,2025-10-16,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200395,2022-03-13,6962000,2022-04-15,입학처,중고품,사업종료
2023-12-22,2023-12-25,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200398,2022-03-13,6962000,2022-04-15,입학처,중고품,사업종료
2024-04-23,2024-04-26,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200399,2022-03-13,6962000,2022-04-15,입학처,중고품,불용결정
2023-07-06,2023-07-09,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200401,2022-03-13,6962000,2022-04-15,입학처,중고품,불용결정
2024-01-30,2024-02-02,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200410,2022-03-13,6962000,2022-04-15,입학처,중고품,불용결정
2024-12-19,2024-12-22,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200411,2022-03-13,6962000,2022-04-15,입학처,폐품,사용연한경과
2023-08-28,2023-08-31,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200412,2022-03-13,6962000,2022-04-15,입학처,신품,잉여물품
2021-05-16,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900447,2019-05-05,16781000,2019-06-27,인문대학,신품,잉여물품
2021-12-30,2022-01-02,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900449,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2025-10-19,2025-10-22,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900450,2019-05-05,16781000,2019-06-27,인문대학,신품,잉여물품
2025-09-16,2025-09-19,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900451,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2026-01-21,2026-01-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900452,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2021-06-24,2021-06-27,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900453,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2024-08-11,2024-08-14,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900454,2019-05-05,16781000,2019-06-27,인문대학,중고품,불용결정
2020-08-28,2020-08-31,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900459,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2020-11-02,2020-11-05,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900460,2019-05-05,16781000,2019-06-27,인문대학,신품,잉여물품
2022-04-09,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900461,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2025-05-07,2025-05-10,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900462,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2024-01-24,2024-01-27,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900463,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2023-06-02,2023-06-05,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900465,2019-05-05,16781000,2019-06-27,인문대학,신품,잉여물품
2024-03-01,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900467,2019-05-05,16781000,2019-06-27,인문대학,신품,잉여물품
2023-07-27,,badbergjr,박대리,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900470,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2023-12-31,2024-01-03,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900473,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2023-10-08,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900478,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2023-07-22,2023-07-25,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900479,2019-05-05,16781000,2019-06-27,인문대학,중고품,불용결정
2025-05-31,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900480,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2024-09-11,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900481,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2021-01-17,2021-01-20,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900482,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2023-06-07,2023-06-10,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900484,2019-05-05,16781000,2019-06-27,인문대학,중고품,사업종료
2021-01-03,2021-01-06,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900485,2019-05-05,16781000,2019-06-27,인문대학,신품,잉여물품
2023-08-27,2023-08-30,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900486,2019-05-05,16781000,2019-06-27,인문대학,중고품,사업종료
2026-01-21,2026-01-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900487,2019-05-05,16781000,2019-06-27,인문대학,중고품,불용결정
2023-08-21,2023-08-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900488,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2021-08-13,2021-08-16,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900489,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2023-02-27,2023-03-02,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900490,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2021-04-02,2021-04-05,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900491,2019-05-05,16781000,2019-06-27,인문대학,정비필요품,고장/파손
2023-08-29,2023-09-01,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900492,2019-05-05,16781000,2019-06-27,인문대학,폐품,사용연한경과
2025-03-23,2025-03-26,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200498,2022-10-25,1641000,2022-11-24,중앙도서관,중고품,불용결정
2024-11-08,2024-11-11,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202200500,2022-10-25,1641000,2022-11-24,중앙도서관,신품,잉여물품
2019-02-25,,badbergjr,박대리,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600502,2016-04-18,2746000,2016-04-24,총무팀,폐품,사용연한경과
2017-07-08,2017-07-11,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600505,2016-04-18,2746000,2016-04-24,총무팀,중고품,사업종료
2020-02-17,2020-02-20,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600508,2016-04-18,2746000,2016-04-24,총무팀,중고품,불용결정
2024-12-01,,badbergjr,박대리,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600510,2016-04-18,2746000,2016-04-24,총무팀,폐품,사용연한경과
2022-07-02,2022-07-05,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900513,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2023-10-15,2023-10-18,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900514,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2023-12-30,2024-01-02,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900515,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2023-08-13,2023-08-16,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900516,2019-07-09,6200000,2019-07-11,입학처,정비필요품,고장/파손
2021-06-14,2021-06-17,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900517,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2025-07-04,2025-07-07,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900519,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2020-10-23,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900520,2019-07-09,6200000,2019-07-11,입학처,중고품,불용결정
2021-02-27,2021-03-02,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900521,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2024-05-14,2024-05-17,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900522,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2023-01-02,2023-01-05,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900523,2019-07-09,6200000,2019-07-11,입학처,중고품,사업종료
2023-09-15,2023-09-18,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900525,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2025-10-23,2025-10-26,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900526,2019-07-09,6200000,2019-07-11,입학처,중고품,불용결정
2025-10-15,2025-10-18,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900527,2019-07-09,6200000,2019-07-11,입학처,중고품,불용결정
2021-08-14,2021-08-17,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900528,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2025-08-29,2025-09-01,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900529,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2025-03-11,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900530,2019-07-09,6200000,2019-07-11,입학처,정비필요품,고장/파손
2022-01-17,2022-01-20,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900531,2019-07-09,6200000,2019-07-11,입학처,폐품,사용연한경과
2024-08-19,2024-08-22,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900538,2019-07-09,6200000,2019-07-11,입학처,중고품,사업종료
2016-06-16,2016-06-19,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201500540,2015-02-27,2694000,2015-03-01,소프트웨어융합대학,중고품,사업종료
2022-02-15,,badbergjr,박대리,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201500541,2015-02-27,2694000,2015-03-01,소프트웨어융합대학,중고품,사업종료
2023-03-30,2023-04-02,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201500542,2015-02-27,2694000,2015-03-01,소프트웨어융합대학,폐품,사용연한경과
2023-03-08,2023-03-11,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201500543,2015-02-27,2694000,2015-03-01,소프트웨어융합대학,폐품,사용연한경과
2024-11-23,,badbergjr,박대리,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201500544,2015-02-27,2694000,2015-03-01,소프트웨어융합대학,정비필요품,고장/파손
2023-12-28,2023-12-31,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202100546,2021-01-18,416000,2021-03-12,공과대학,폐품,사용연한경과
2024-09-05,2024-09-08,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202100549,2021-01-18,416000,2021-03-12,공과대학,폐품,사용연한경과
2019-09-29,2019-10-02,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700550,2017-11-27,15675000,2017-12-02,경영대학,정비필요품,고장/파손
2023-07-03,2023-07-06,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700551,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2021-01-04,2021-01-07,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700553,2017-11-27,15675000,2017-12-02,경영대학,중고품,불용결정
2019-03-08,2019-03-11,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700554,2017-11-27,15675000,2017-12-02,경영대학,중고품,사업종료
2021-07-06,2021-07-09,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700559,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2025-04-07,2025-04-10,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700561,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2020-08-11,2020-08-14,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700562,2017-11-27,15675000,2017-12-02,경영대학,신품,잉여물품
2025-05-27,2025-05-30,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700564,2017-11-27,15675000,2017-12-02,경영대학,정비필요품,고장/파손
2026-01-21,2026-01-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700565,2017-11-27,15675000,2017-12-02,경영대학,중고품,사업종료
2019-10-05,2019-10-08,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700566,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2022-06-29,2022-07-02,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700567,2017-11-27,15675000,2017-12-02,경영대학,중고품,사업종료
2023-11-22,2023-11-25,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700568,2017-11-27,15675000,2017-12-02,경영대학,정비필요품,고장/파손
2020-09-17,2020-09-20,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700570,2017-11-27,15675000,2017-12-02,경영대학,정비필요품,고장/파손
2025-09-03,2025-09-06,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700571,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2024-01-07,2024-01-10,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700572,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2024-02-17,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700573,2017-11-27,15675000,2017-12-02,경영대학,폐품,사용연한경과
2024-07-25,2024-07-28,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700574,2017-11-27,15675000,2017-12-02,경영대학,중고품,불용결정
2019-12-03,2019-12-06,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700575,2017-11-27,15675000,2017-12-02,경영대학,신품,잉여물품
2022-09-09,2022-09-12,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700576,2017-11-27,15675000,2017-12-02,경영대학,신품,잉여물품
