처분일자,처분정리구분,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,불용일자,내용연수,처분확정일자,정리일자
2025-08-29,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900437,2019-08-02,11043000,폐기,폐품,내구연한 경과,2025-07-12,10,2025-09-03,2019-09-16
2022-07-25,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900441,2019-08-02,11043000,폐기,폐품,내구연한 경과,2022-06-17,10,2022-07-29,2019-09-16
2025-11-13,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900442,2019-08-02,11043000,폐기,폐품,내구연한 경과,2025-10-30,10,2025-11-18,2019-09-16
2024-10-23,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900443,2019-08-02,11043000,매각,중고품,활용부서부재,2024-09-16,10,2024-10-30,2019-09-16
2023-09-06,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900444,2019-08-02,11043000,폐기,정비필요품,수리비용과다,2023-08-13,10,2023-09-13,2019-09-16
2024-07-05,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900447,2019-08-02,11043000,폐기,정비필요품,수리비용과다,2024-06-20,10,2024-07-09,2019-09-16
2025-09-17,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900456,2019-08-02,11043000,폐기,폐품,내구연한 경과,2025-07-19,10,2025-09-23,2019-09-16
2021-09-27,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900458,2019-08-02,11043000,매각,중고품,구형화,2021-09-01,10,2021-09-30,2019-09-16
2025-11-29,매각,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900464,2019-11-16,8870000,매각,중고품,활용부서부재,2025-11-03,5,2025-12-02,2019-12-29
2024-04-15,폐기,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900477,2019-08-28,7516000,폐기,정비필요품,수리비용과다,2024-03-27,10,,2019-09-02
2025-03-24,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900479,2019-08-28,7516000,폐기,폐품,내구연한 경과,2025-03-05,10,2025-03-27,2019-09-02
2024-09-04,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900481,2019-08-28,7516000,매각,중고품,활용부서부재,2024-07-22,10,2024-09-07,2019-09-02
2023-07-27,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900484,2019-08-28,7516000,폐기,폐품,내구연한 경과,2023-07-03,10,2023-08-01,2019-09-02
2023-04-30,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900487,2019-08-28,7516000,폐기,폐품,내구연한 경과,2023-03-25,10,2023-05-03,2019-09-02
2024-09-06,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900488,2019-08-28,7516000,폐기,정비필요품,수리비용과다,2024-07-23,10,2024-09-12,2019-09-02
2023-09-30,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900489,2019-08-28,7516000,폐기,폐품,내구연한 경과,2023-08-19,10,2023-10-05,2019-09-02
2023-04-11,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900495,2019-08-28,7516000,폐기,정비필요품,수리비용과다,2023-03-13,10,2023-04-16,2019-09-02
2025-09-10,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202000510,2020-12-17,13947000,폐기,폐품,내구연한 경과,2025-07-26,6,2025-09-17,2021-02-03
2026-01-01,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202000513,2020-12-20,254000,매각,중고품,구형화,2025-11-25,4,2026-01-06,2020-12-22
2024-04-23,폐기,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202000515,2020-12-20,254000,폐기,정비필요품,수리비용과다,2024-03-22,4,,2020-12-22
2022-06-28,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202000516,2020-12-20,254000,폐기,폐품,내구연한 경과,2022-05-24,4,2022-07-01,2020-12-22
2023-01-22,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202000517,2020-12-20,254000,폐기,폐품,내구연한 경과,2022-12-29,4,2023-01-28,2020-12-22
2025-07-13,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202200524,2022-08-16,4610000,폐기,폐품,내구연한 경과,2025-06-18,6,2025-07-20,2022-08-18
2021-04-16,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201900528,2019-03-26,2860000,매각,중고품,활용부서부재,2021-02-27,10,2021-04-21,2019-04-02
2020-08-30,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201900531,2019-03-26,2860000,매각,중고품,활용부서부재,2020-08-04,10,2020-09-05,2019-04-02
2026-01-02,멸실,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201900533,2019-03-26,2860000,멸실,정비필요품,수리비용과다,2025-12-09,10,2026-01-06,2019-04-02
2021-12-20,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201900539,2019-03-26,2860000,폐기,폐품,내구연한 경과,2021-10-26,10,2021-12-24,2019-04-02
2024-12-24,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202000545,2020-04-03,4856000,폐기,정비필요품,수리비용과다,2024-11-06,6,2024-12-30,2020-05-06
2023-09-12,매각,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202000546,2020-04-03,4856000,매각,중고품,구형화,2023-08-12,6,2023-09-16,2020-05-06
2022-03-14,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202000550,2020-04-03,4856000,폐기,폐품,내구연한 경과,2022-02-08,6,2022-03-18,2020-05-06
2022-01-14,폐기,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201500587,2015-04-23,10163000,폐기,폐품,내구연한 경과,2021-12-30,5,,2015-04-28
2018-09-06,매각,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201500591,2015-04-23,10163000,매각,중고품,활용부서부재,2018-08-23,5,2018-09-11,2015-04-28
2025-12-23,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202100596,2021-01-16,6332000,폐기,폐품,내구연한 경과,2025-11-27,6,2025-12-30,2021-01-18
2023-11-08,매각,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202100597,2021-01-16,6332000,매각,중고품,구형화,2023-10-04,6,2023-11-11,2021-01-18
2022-07-24,매각,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202100600,2021-01-16,6332000,매각,중고품,구형화,2022-06-27,6,2022-07-31,2021-01-18
2021-05-12,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800602,2018-09-06,9127000,폐기,폐품,내구연한 경과,2021-04-17,6,2021-05-15,2018-10-25
2020-09-09,매각,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800603,2018-09-06,9127000,매각,중고품,구형화,2020-08-17,6,2020-09-15,2018-10-25
2025-10-12,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800607,2018-09-06,9127000,폐기,폐품,내구연한 경과,2025-08-25,6,2025-10-17,2018-10-25
2025-06-16,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202100611,2021-06-23,4120000,폐기,정비필요품,수리비용과다,2025-05-22,6,2025-06-20,2021-07-30
2024-03-13,매각,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202100612,2021-06-23,4120000,매각,중고품,구형화,2024-01-29,6,2024-03-17,2021-07-30
2021-05-15,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201900622,2019-03-10,6390000,폐기,폐품,내구연한 경과,2021-03-24,6,2021-05-22,2019-04-20
2020-10-30,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201900625,2019-03-10,6390000,폐기,폐품,내구연한 경과,2020-09-09,6,2020-11-05,2019-04-20
2026-01-06,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201900627,2019-03-10,6390000,폐기,폐품,내구연한 경과,2025-11-17,6,2026-01-13,2019-04-20
2023-12-04,매각,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201500629,2015-04-08,5527000,매각,중고품,활용부서부재,2023-11-13,8,,2015-04-14
2022-03-18,매각,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201500630,2015-04-08,5527000,매각,중고품,활용부서부재,2022-02-15,8,2022-03-22,2015-04-14
2023-08-15,매각,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201500631,2015-04-08,5527000,매각,중고품,활용부서부재,2023-07-16,8,2023-08-19,2015-04-14
2020-10-12,매각,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201500634,2015-04-08,5527000,매각,중고품,활용부서부재,2020-09-14,8,2020-10-19,2015-04-14
2023-02-02,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201800644,2018-08-13,7927000,폐기,폐품,내구연한 경과,2022-12-26,5,2023-02-06,2018-08-17
2020-09-02,도난,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201800645,2018-08-13,7927000,도난,중고품,구형화,2020-08-12,5,2020-09-07,2018-08-17
2023-02-16,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201800648,2018-08-13,7927000,폐기,폐품,내구연한 경과,2023-01-09,5,2023-02-22,2018-08-17
2023-01-17,폐기,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201800658,2018-06-16,8709000,폐기,정비필요품,수리비용과다,2022-12-20,10,2023-01-22,2018-06-20
2025-06-04,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202000664,2020-07-13,322000,폐기,정비필요품,수리비용과다,2025-05-04,5,2025-06-10,2020-07-19
2024-12-25,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700666,2017-07-29,611000,폐기,정비필요품,수리비용과다,2024-11-05,5,2025-01-01,2017-08-30
2023-03-11,매각,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700667,2017-07-29,611000,매각,중고품,구형화,2023-01-12,5,2023-03-16,2017-08-30
2019-09-30,폐기,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700671,2017-07-29,611000,폐기,폐품,내구연한 경과,2019-09-04,5,,2017-08-30
2020-11-29,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700674,2017-07-29,611000,폐기,중고품,활용부서부재,2020-10-11,5,2020-12-06,2017-08-30
2024-06-28,매각,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201700697,2017-02-23,3424000,매각,중고품,활용부서부재,2024-05-26,6,2024-07-03,2017-04-05
2021-08-08,매각,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201700700,2017-02-23,3424000,매각,중고품,활용부서부재,2021-07-21,6,2021-08-12,2017-04-05
2022-12-30,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201700701,2017-02-23,3424000,폐기,폐품,내구연한 경과,2022-12-02,6,2023-01-04,2017-04-05
2023-01-05,매각,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201700702,2017-02-23,3424000,매각,중고품,활용부서부재,2022-12-17,6,2023-01-08,2017-04-05
2025-09-08,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500704,2015-02-24,5402000,폐기,정비필요품,수리비용과다,2025-08-13,6,2025-09-11,2015-02-28
2016-12-03,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500705,2015-02-24,5402000,폐기,정비필요품,수리비용과다,2016-10-25,6,2016-12-07,2015-02-28
2023-10-21,폐기,hyl0610,황팀장,반려,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500706,2015-02-24,5402000,폐기,폐품,내구연한 경과,2023-09-08,6,,2015-02-28
2019-09-20,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500707,2015-02-24,5402000,폐기,폐품,내구연한 경과,2019-08-15,6,2019-09-24,2015-02-28
2025-12-08,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500708,2015-02-24,5402000,폐기,폐품,내구연한 경과,2025-11-18,6,2025-12-12,2015-02-28
2018-02-12,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500709,2015-02-24,5402000,폐기,폐품,내구연한 경과,2017-12-19,6,2018-02-15,2015-02-28
2022-04-30,폐기,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500710,2015-02-24,5402000,폐기,정비필요품,수리비용과다,2022-03-10,6,,2015-02-28
2026-01-14,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900716,2019-01-09,7094000,폐기,폐품,내구연한 경과,2025-11-25,5,2026-01-17,2019-02-20
2024-05-13,매각,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201800718,2018-02-18,647000,매각,중고품,활용부서부재,2024-04-15,10,,2018-02-22
2023-02-27,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201900720,2019-10-23,87000,폐기,정비필요품,수리비용과다,2022-12-30,4,2023-03-02,2019-12-09
2025-12-02,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201800724,2018-03-11,187000,폐기,폐품,내구연한 경과,2025-10-22,5,2025-12-07,2018-03-13
2023-12-18,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201900726,2019-12-15,23799000,폐기,폐품,내구연한 경과,2023-11-10,7,2023-12-22,2020-01-22
2021-10-16,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201900729,2019-12-15,23799000,폐기,정비필요품,수리비용과다,2021-09-19,7,2021-10-20,2020-01-22
2025-09-13,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201900730,2019-12-15,23799000,폐기,폐품,내구연한 경과,2025-07-30,7,2025-09-20,2020-01-22
2022-01-30,매각,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900735,2019-11-28,5892000,매각,중고품,구형화,2021-12-03,5,2022-02-04,2020-01-19
2023-01-05,도난,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900736,2019-11-28,5892000,도난,정비필요품,수리비용과다,2022-11-09,5,2023-01-09,2020-01-19
2025-04-20,매각,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900738,2019-11-28,5892000,매각,중고품,활용부서부재,2025-04-01,5,2025-04-25,2020-01-19
2021-11-24,매각,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201900742,2019-10-20,12411000,매각,중고품,구형화,2021-10-11,6,2021-12-01,2019-10-21
2023-09-14,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201900743,2019-10-20,12411000,폐기,폐품,내구연한 경과,2023-08-13,6,2023-09-20,2019-10-21
2024-06-21,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201900744,2019-10-20,12411000,폐기,폐품,내구연한 경과,2024-05-27,6,2024-06-25,2019-10-21
2025-10-23,폐기,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201900757,2019-06-06,410000,폐기,폐품,내구연한 경과,2025-08-28,5,2025-10-30,2019-06-12
2022-12-04,매각,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202000773,2020-07-14,6572000,매각,중고품,구형화,2022-10-22,10,,2020-09-07
2023-11-15,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202000774,2020-07-14,6572000,매각,중고품,구형화,2023-10-23,10,2023-11-22,2020-09-07
2025-03-22,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202000775,2020-07-14,6572000,폐기,폐품,내구연한 경과,2025-01-29,10,2025-03-26,2020-09-07
