불용일자,등록일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2025-12-20,2025-12-20,2025-12-27,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900314,2019-11-25,9661000,2019-12-31,,반납,10,정비필요품,수리비용과다
2024-07-20,2024-07-20,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900316,2019-11-25,9661000,2019-12-31,,반납,10,중고품,구형화
2023-04-09,2023-04-09,2023-04-16,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900320,2019-11-25,9661000,2019-12-31,,반납,10,중고품,구형화
2025-05-21,2025-05-21,2025-05-28,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900323,2019-11-25,9661000,2019-12-31,,반납,10,폐품,내구연한 경과
2026-07-18,2026-07-18,2026-07-25,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900324,2019-11-25,9661000,2019-12-31,,반납,10,폐품,내구연한 경과
2024-03-24,2024-03-24,2024-03-31,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900326,2019-11-25,9661000,2019-12-31,,반납,10,폐품,내구연한 경과
2024-06-06,2024-06-06,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900329,2019-11-25,9661000,2019-12-31,,반납,10,중고품,구형화
2022-01-31,2022-01-31,2022-02-07,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900330,2019-11-25,9661000,2019-12-31,,반납,10,폐품,내구연한 경과
2023-04-08,2023-04-08,2023-04-15,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900332,2019-11-25,9661000,2019-12-31,,반납,10,정비필요품,수리비용과다
2025-08-29,2025-08-29,2025-09-05,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900334,2019-11-25,9661000,2019-12-31,,반납,10,중고품,구형화
2024-10-07,2024-10-07,2024-10-14,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900335,2019-11-25,9661000,2019-12-31,,반납,10,중고품,활용부서부재
2026-03-19,2026-03-19,2026-03-26,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202200348,2022-12-18,3111000,2023-01-18,,반납,10,폐품,내구연한 경과
2023-11-08,2023-11-08,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500361,2015-09-01,3711000,2015-09-07,,반납,10,중고품,구형화
2024-04-30,2024-04-30,2024-05-07,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500362,2015-09-01,3711000,2015-09-07,,반납,10,정비필요품,수리비용과다
2020-04-24,2020-04-24,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500363,2015-09-01,3711000,2015-09-07,,반납,10,정비필요품,수리비용과다
2021-11-16,2021-11-16,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500370,2015-09-01,3711000,2015-09-07,,반납,10,중고품,활용부서부재
2025-04-29,2025-04-29,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500373,2015-09-01,3711000,2015-09-07,,반납,10,중고품,구형화
2020-08-21,2020-08-21,2020-08-28,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500374,2015-09-01,3711000,2015-09-07,,반납,10,중고품,구형화
2026-05-07,2026-05-07,2026-05-14,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500375,2015-09-01,3711000,2015-09-07,,반납,10,폐품,내구연한 경과
2021-08-23,2021-08-23,2021-08-30,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500376,2015-09-01,3711000,2015-09-07,,반납,10,정비필요품,수리비용과다
2025-07-08,2025-07-08,2025-07-15,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000378,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2022-09-14,2022-09-14,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000379,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2026-02-18,2026-02-18,2026-02-25,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000380,2020-11-01,10540000,2020-11-08,,반납,10,중고품,구형화
2026-01-27,2026-01-27,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000382,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2024-12-24,2024-12-24,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000383,2020-11-01,10540000,2020-11-08,,반납,10,중고품,활용부서부재
2025-12-01,2025-12-01,2025-12-08,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000384,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2023-11-04,2023-11-04,2023-11-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000385,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2025-02-24,2025-02-24,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000386,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2026-03-17,2026-03-17,2026-03-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000387,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2024-03-05,2024-03-05,2024-03-12,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000390,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2024-10-04,2024-10-04,2024-10-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000391,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2023-10-04,2023-10-04,2023-10-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000392,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2024-05-02,2024-05-02,2024-05-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000393,2020-11-01,10540000,2020-11-08,,반납,10,중고품,구형화
2025-07-29,2025-07-29,2025-08-05,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000395,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2025-12-28,2025-12-28,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000399,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2023-02-02,2023-02-02,2023-02-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000400,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2024-05-25,2024-05-25,2024-06-01,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000403,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2025-04-20,2025-04-20,2025-04-27,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000405,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2025-11-17,2025-11-17,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000406,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2026-02-24,2026-02-24,2026-03-03,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000407,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2026-03-14,2026-03-14,2026-03-21,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000408,2020-11-01,10540000,2020-11-08,,반납,10,중고품,구형화
2026-04-11,2026-04-11,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000409,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2022-04-25,2022-04-25,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000411,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2022-10-06,2022-10-06,2022-10-13,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000412,2020-11-01,10540000,2020-11-08,,반납,10,중고품,활용부서부재
2025-04-26,2025-04-26,2025-05-03,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000413,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2024-11-07,2024-11-07,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000418,2020-11-01,10540000,2020-11-08,,반납,10,중고품,구형화
2024-10-19,2024-10-19,2024-10-26,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000421,2020-11-01,10540000,2020-11-08,,반납,10,폐품,내구연한 경과
2024-03-01,2024-03-01,2024-03-08,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000423,2020-11-01,10540000,2020-11-08,,반납,10,정비필요품,수리비용과다
2025-02-18,2025-02-18,2025-02-25,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202000424,2020-11-01,10540000,2020-11-08,,반납,10,중고품,구형화
2025-10-29,2025-10-29,2025-11-05,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201900426,2019-03-14,228000,2019-03-21,,반납,4,정비필요품,수리비용과다
2025-11-25,2025-11-25,2025-12-02,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201900427,2019-03-14,228000,2019-03-21,,반납,4,폐품,내구연한 경과
2024-03-17,2024-03-17,2024-03-24,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201900428,2019-03-14,228000,2019-03-21,,반납,4,폐품,내구연한 경과
2026-04-09,2026-04-09,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201900430,2019-03-14,228000,2019-03-21,,반납,4,폐품,내구연한 경과
2020-12-01,2020-12-01,2020-12-08,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201900431,2019-03-14,228000,2019-03-21,,반납,4,폐품,내구연한 경과
2021-06-07,2021-06-07,2021-06-14,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900433,2019-08-02,11043000,2019-09-16,,반납,10,정비필요품,수리비용과다
2022-06-14,2022-06-14,2022-06-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900434,2019-08-02,11043000,2019-09-16,,반납,10,중고품,구형화
2025-04-11,2025-04-11,2025-04-18,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900436,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2025-07-05,2025-07-05,2025-07-12,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900437,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2024-11-19,2024-11-19,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900440,2019-08-02,11043000,2019-09-16,,반납,10,중고품,구형화
2022-06-10,2022-06-10,2022-06-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900441,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2025-10-23,2025-10-23,2025-10-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900442,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2024-09-09,2024-09-09,2024-09-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900443,2019-08-02,11043000,2019-09-16,,반납,10,중고품,활용부서부재
2023-08-06,2023-08-06,2023-08-13,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900444,2019-08-02,11043000,2019-09-16,,반납,10,정비필요품,수리비용과다
2024-06-13,2024-06-13,2024-06-20,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900447,2019-08-02,11043000,2019-09-16,,반납,10,정비필요품,수리비용과다
2024-03-23,2024-03-23,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900451,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2026-01-28,2026-01-28,2026-02-04,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900453,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2026-03-29,2026-03-29,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900455,2019-08-02,11043000,2019-09-16,,반납,10,중고품,구형화
2025-07-12,2025-07-12,2025-07-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900456,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2023-01-17,2023-01-17,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900457,2019-08-02,11043000,2019-09-16,,반납,10,폐품,내구연한 경과
2021-08-25,2021-08-25,2021-09-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900458,2019-08-02,11043000,2019-09-16,,반납,10,중고품,구형화
2025-06-04,2025-06-04,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900459,2019-08-02,11043000,2019-09-16,,반납,10,중고품,구형화
2025-12-30,2025-12-30,2026-01-06,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900462,2019-11-16,8870000,2019-12-29,,반납,5,정비필요품,수리비용과다
2022-07-01,2022-07-01,,hyl0610,황팀장,반려,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900463,2019-11-16,8870000,2019-12-29,,반납,5,폐품,내구연한 경과
2025-10-27,2025-10-27,2025-11-03,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900464,2019-11-16,8870000,2019-12-29,,반납,5,중고품,활용부서부재
2025-06-28,2025-06-28,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201900465,2019-11-16,8870000,2019-12-29,,반납,5,중고품,구형화
2025-12-30,2025-12-30,2026-01-06,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202000471,2020-05-05,108000,2020-05-10,,반납,4,중고품,구형화
2022-11-10,2022-11-10,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202000472,2020-05-05,108000,2020-05-10,,반납,4,중고품,구형화
2024-03-20,2024-03-20,2024-03-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900477,2019-08-28,7516000,2019-09-02,,반납,10,정비필요품,수리비용과다
2025-02-26,2025-02-26,2025-03-05,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900479,2019-08-28,7516000,2019-09-02,,반납,10,폐품,내구연한 경과
2024-07-15,2024-07-15,2024-07-22,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900481,2019-08-28,7516000,2019-09-02,,반납,10,중고품,활용부서부재
2023-06-26,2023-06-26,2023-07-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900484,2019-08-28,7516000,2019-09-02,,반납,10,폐품,내구연한 경과
2023-03-18,2023-03-18,2023-03-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900487,2019-08-28,7516000,2019-09-02,,반납,10,폐품,내구연한 경과
2024-07-16,2024-07-16,2024-07-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900488,2019-08-28,7516000,2019-09-02,,반납,10,정비필요품,수리비용과다
2023-08-12,2023-08-12,2023-08-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900489,2019-08-28,7516000,2019-09-02,,반납,10,폐품,내구연한 경과
2023-03-06,2023-03-06,2023-03-13,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900495,2019-08-28,7516000,2019-09-02,,반납,10,정비필요품,수리비용과다
2025-06-24,2025-06-24,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202000505,2020-12-17,13947000,2021-02-03,,반납,6,폐품,내구연한 경과
2024-05-18,2024-05-18,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202000506,2020-12-17,13947000,2021-02-03,,반납,6,중고품,구형화
2025-07-19,2025-07-19,2025-07-26,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202000510,2020-12-17,13947000,2021-02-03,,반납,6,폐품,내구연한 경과
