G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2024-01-17,8428000,2024-01-20,시설팀,취득,7,3,확정,자체구입,D006,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-07-06,746000,2019-08-08,총무팀,취득,5,8,확정,자체구입,D005,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-11-04,670000,2015-11-08,시설팀,취득,5,8,확정,자체구입,D006,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-01-21,2431000,2020-01-26,소프트웨어융합대학,취득,5,10,확정,자체구입,D001,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-02-14,346000,,중앙도서관,취득,4,9,대기,자체구입,D008,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-10-02,414000,2015-10-03,입학처,취득,4,10,확정,자체구입,D007,Incidunt ad maiores perferendis.
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2015-01-23,14135000,2015-01-27,총무팀,취득,6,8,확정,자체구입,D005,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2019-12-29,123000,2020-02-19,AI연구원,취득,5,2,확정,기증,D010,Deserunt debitis expedita dolorem est velit hic.
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-07-06,3301000,2017-07-11,공과대학,취득,6,2,확정,자체구입,D002,Nulla quis iure sapiente ut ipsa.
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2019-12-31,245000,2020-02-24,입학처,취득,4,6,확정,자체구입,D007,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2023-06-24,193000,2023-07-28,경영대학,취득,5,3,확정,기증,D003,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-02-17,4702000,2021-03-29,시설팀,취득,10,26,확정,자체구입,D006,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2017-02-06,3047000,2017-03-20,중앙도서관,취득,10,4,확정,자체구입,D008,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-08-08,6758000,,중앙도서관,취득,10,35,대기,자체구입,D008,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2018-09-19,4485000,2018-10-26,중앙도서관,취득,10,13,확정,자체구입,D008,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-05-02,1093000,2017-05-07,총무팀,취득,10,5,확정,자체구입,D005,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2019-04-01,27951000,2019-04-08,경영대학,취득,7,9,확정,자체구입,D003,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-10,4778000,2022-12-01,공과대학,취득,10,22,확정,자체구입,D002,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-12-21,16317000,2018-02-13,시설팀,취득,6,9,확정,자체구입,D006,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-03-05,3054000,,시설팀,취득,8,5,대기,자체구입,D006,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2019-08-01,2523000,2019-09-05,산학협력단,취득,5,2,확정,자체구입,D009,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2020-06-19,341000,2020-08-14,인문대학,취득,5,4,확정,자체구입,D004,Aliquid numquam quaerat iusto ipsum.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2023-07-15,499000,2023-07-20,입학처,취득,5,2,확정,자체구입,D007,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-04-08,1181000,2025-05-16,총무팀,취득,5,1,확정,자체구입,D005,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-06,8184000,,중앙도서관,취득,6,10,반려,자체구입,D008,예산 초과로 인한 반려
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-09-11,7415000,2025-09-12,시설팀,취득,6,8,확정,자체구입,D006,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-01-06,1285000,2017-01-07,인문대학,취득,5,1,확정,자체구입,D004,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-09-29,7772000,2017-11-02,중앙도서관,취득,5,7,확정,자체구입,D008,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-05-04,2284000,2017-06-16,중앙도서관,취득,10,12,확정,자체구입,D008,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2017-08-31,1538000,2017-09-06,산학협력단,취득,6,2,확정,자체구입,D009,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-12-28,73000,2026-02-08,AI연구원,취득,4,2,확정,자체구입,D010,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2025-12-15,529000,,경영대학,취득,5,9,대기,자체구입,D003,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2016-10-24,6980000,2016-10-25,산학협력단,취득,10,22,확정,자체구입,D009,Porro ullam fuga atque necessitatibus at.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-08-07,82000,2015-08-09,공과대학,취득,5,1,확정,자체구입,D002,Nemo ea quibusdam ut eligendi rem temporibus.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2019-08-11,343000,2019-09-17,입학처,취득,5,1,확정,자체구입,D007,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-03-30,649000,2018-05-09,입학처,취득,8,1,확정,자체구입,D007,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-03-15,10096000,2025-03-21,AI연구원,취득,5,8,확정,자체구입,D010,At vel laudantium temporibus explicabo.
4322260926066170,"라우터, Netgear, (US)PR60X",2025-09-15,5053000,,총무팀,취득,6,9,대기,자체구입,D005,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-06-05,27499000,2025-07-22,시설팀,취득,7,9,확정,자체구입,D006,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2024-07-14,2810000,2024-08-17,총무팀,취득,6,3,확정,자체구입,D005,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-12-21,1318000,2024-12-26,AI연구원,취득,5,1,확정,자체구입,D010,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2022-03-11,41000,2022-03-14,경영대학,취득,4,1,확정,자체구입,D003,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-01-23,3149000,2021-03-01,입학처,취득,6,4,확정,자체구입,D007,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-02-21,1389000,,AI연구원,취득,5,6,대기,자체구입,D010,Quam commodi accusamus tenetur porro voluptate reprehenderit.
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-01,2864000,2018-08-05,AI연구원,취득,6,3,확정,자체구입,D010,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2015-02-25,5403000,2015-03-04,경영대학,취득,10,7,확정,자체구입,D003,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-09-23,805000,,중앙도서관,취득,6,1,대기,자체구입,D008,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2016-10-08,1892000,2016-11-26,중앙도서관,취득,10,10,확정,자체구입,D008,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2021-08-15,173000,2021-09-29,AI연구원,취득,4,4,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-10-26,7647000,2021-10-27,입학처,취득,10,32,확정,자체구입,D007,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2017-11-04,12635000,2017-12-28,경영대학,취득,7,4,확정,자체구입,D003,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-12-04,2905000,2019-01-31,AI연구원,취득,6,3,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-09-14,5405000,2023-10-29,총무팀,취득,10,23,확정,자체구입,D005,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2021-10-13,8839000,2021-10-14,경영대학,취득,5,7,확정,자체구입,D003,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-03-19,4189000,2023-03-26,중앙도서관,취득,10,18,확정,자체구입,D008,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2021-12-18,1430000,2021-12-19,경영대학,취득,5,4,확정,자체구입,D003,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2021-11-15,186000,2021-11-18,시설팀,취득,4,5,확정,자체구입,D006,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2021-04-01,17417000,2021-05-26,인문대학,취득,6,9,확정,기증,D004,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2021-08-22,7263000,2021-08-25,AI연구원,취득,5,6,확정,자체구입,D010,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-03-26,1624000,2019-05-01,시설팀,취득,10,8,확정,자체구입,D006,Numquam veniam nemo deserunt omnis ut.
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-10-31,43000,2015-12-04,총무팀,취득,4,1,확정,자체구입,D005,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-09-16,10343000,,입학처,취득,5,9,대기,자체구입,D007,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2016-05-31,8869000,2016-07-20,소프트웨어융합대학,취득,5,8,확정,자체구입,D001,
4322260926066170,"라우터, Netgear, (US)PR60X",2024-05-12,2026000,2024-06-21,인문대학,취득,6,4,확정,자체구입,D004,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-08-01,722000,2020-09-27,소프트웨어융합대학,취득,6,1,확정,자체구입,D001,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-11-01,182000,,시설팀,취득,10,1,대기,자체구입,D006,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2020-06-16,5719000,2020-08-07,AI연구원,취득,7,2,확정,자체구입,D010,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2024-09-11,6491000,2024-09-18,경영대학,취득,6,9,확정,자체구입,D003,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2023-05-24,7644000,2023-05-27,AI연구원,취득,6,8,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2018-12-09,2135000,2018-12-10,인문대학,취득,10,9,확정,자체구입,D004,Atque architecto id quas.
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-02-08,7329000,2024-04-01,입학처,취득,10,31,확정,자체구입,D007,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-11-21,3783000,2025-11-22,시설팀,취득,10,23,확정,자체구입,D006,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-07-29,393000,2018-09-09,경영대학,취득,5,4,확정,자체구입,D003,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2017-10-26,2199000,2017-11-30,경영대학,취득,10,11,확정,자체구입,D003,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2022-09-20,5919000,2022-09-22,공과대학,취득,10,17,확정,자체구입,D002,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-05-28,2895000,,산학협력단,취득,6,3,대기,자체구입,D009,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-04-25,593000,2019-04-27,소프트웨어융합대학,취득,5,6,확정,자체구입,D001,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-05-20,7251000,2025-05-25,소프트웨어융합대학,취득,5,6,확정,자체구입,D001,Provident rerum odit minus cumque.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2020-02-02,2420000,2020-03-25,공과대학,취득,5,7,확정,자체구입,D002,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-04-29,40000,2015-06-27,공과대학,취득,4,1,확정,자체구입,D002,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-04-18,19178000,,중앙도서관,취득,7,6,대기,자체구입,D008,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2019-07-16,41000,2019-08-16,AI연구원,취득,4,1,확정,자체구입,D010,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2017-01-18,557000,2017-01-20,AI연구원,취득,5,6,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-08-12,4161000,2024-08-19,경영대학,취득,10,19,확정,자체구입,D003,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-01-24,19363000,2021-03-20,입학처,취득,7,6,확정,자체구입,D007,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2024-11-30,5268000,,공과대학,취득,10,32,대기,자체구입,D002,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-09-12,994000,2017-09-19,소프트웨어융합대학,취득,10,5,확정,자체구입,D001,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2021-06-17,158000,2021-07-25,인문대학,취득,4,4,확정,자체구입,D004,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-07-11,3222000,2019-08-30,소프트웨어융합대학,취득,6,4,확정,자체구입,D001,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2015-04-02,4776000,2015-05-23,AI연구원,취득,5,4,확정,자체구입,D010,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2015-07-16,2334000,2015-08-27,공과대학,취득,5,7,확정,자체구입,D002,
4322260926066170,"라우터, Netgear, (US)PR60X",2022-10-07,5576000,2022-10-14,총무팀,취득,6,10,확정,자체구입,D005,
4322260926066170,"라우터, Netgear, (US)PR60X",2019-01-18,526000,2019-01-24,경영대학,취득,6,1,확정,자체구입,D003,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2020-11-09,10979000,2020-12-12,중앙도서관,취득,10,32,확정,자체구입,D008,
4322260926066170,"라우터, Netgear, (US)PR60X",2017-08-12,2349000,2017-10-04,산학협력단,취득,6,4,확정,자체구입,D009,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-08-05,2041000,2020-09-10,AI연구원,취득,6,3,확정,자체구입,D010,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2022-04-20,4174000,2022-04-25,AI연구원,취득,10,5,확정,자체구입,D010,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-02-23,12785000,2017-02-24,입학처,취득,6,7,확정,기증,D007,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2022-06-01,19560000,2022-06-08,소프트웨어융합대학,취득,7,6,확정,자체구입,D001,Aut illo unde minus.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-11-29,2272000,2021-12-03,경영대학,취득,5,10,확정,자체구입,D003,Perspiciatis accusamus magni eum iusto maiores nulla.
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2023-04-30,3425000,2023-06-12,입학처,취득,10,18,확정,자체구입,D007,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2021-10-15,1491000,2021-12-08,산학협력단,취득,10,8,확정,자체구입,D009,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2020-08-09,11795000,2020-08-15,공과대학,취득,10,31,확정,자체구입,D002,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2016-06-29,55000,2016-07-01,총무팀,취득,5,1,확정,자체구입,D005,Fugiat soluta quas nesciunt enim.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-06-01,372000,,AI연구원,취득,5,1,대기,자체구입,D010,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2022-04-21,6900000,2022-05-30,시설팀,취득,10,42,확정,자체구입,D006,Totam quos eligendi.
