G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-03-24,8056000,2022-03-27,,처분,6,확정,자체구입,C354,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-03-24,8056000,2022-03-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-04-29,7024000,2022-05-07,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-05-24,6369000,2022-05-31,,처분,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-05-24,6369000,2022-05-31,시설팀(ERICA),운용,6,확정,자체구입,A351,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-05-30,2459000,2022-06-03,,반납,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-05-30,2459000,2022-06-03,시설팀(ERICA),운용,6,확정,자체구입,A351,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-06-16,726000,2022-06-25,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-07-05,1624000,2022-07-16,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-09-12,1358000,2022-09-17,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-09-14,5191000,2022-09-23,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-11-20,4585000,2022-11-29,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-11,4842000,2022-12-20,시설팀(ERICA),운용,6,확정,자체구입,A351,서버 증설용 스토리지,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-13,4398000,2022-12-21,,처분,6,확정,자체구입,C360,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-13,4398000,2022-12-21,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-14,5091000,2022-12-26,,처분,6,확정,자체구입,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-14,5091000,2022-12-26,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-25,2783000,2023-01-05,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-25,6484000,2022-12-30,,처분,6,확정,자체구입,C364,서버 증설용 스토리지,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2022-12-25,6484000,2022-12-30,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,서버 증설용 스토리지,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-01-01,4894000,2023-01-15,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,연구 데이터 저장용,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-02-01,6290000,2023-02-13,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-02-17,5200000,2023-02-20,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-02-22,4945000,2023-03-02,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-02-22,4945000,2023-03-02,학생지원팀(ERICA),취득,6,확정,자체구입,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-04-15,3099000,2023-04-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-05-03,6240000,2023-05-14,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-05-07,6332000,2023-05-20,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-06-03,1375000,2023-06-08,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-06-29,1467000,2023-07-03,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-07-16,1358000,2023-07-25,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,연구 데이터 저장용,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-08-03,7692000,2023-08-06,,반납,6,확정,자체구입,C352,연구 데이터 저장용,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-08-03,7692000,2023-08-06,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,연구 데이터 저장용,9
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-08-12,3941000,2023-08-25,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-08-21,782000,2023-08-29,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-09-06,3401000,2023-09-12,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-09-18,675000,2023-09-28,공학대학RC행정팀(ERICA),운용,6,확정,기증,C352,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-11-11,2422000,2023-11-20,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-11-17,1588000,2023-11-26,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2023-11-19,2866000,2023-12-02,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-01-01,4260000,2024-01-15,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,연구 데이터 저장용,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-01-04,6977000,2024-01-07,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,서버 증설용 스토리지,9
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-02-25,1610000,2024-03-03,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-03-11,7188000,2024-03-20,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-03-14,6207000,2024-03-25,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-03-14,6207000,2024-03-25,글로벌문화통상대학RC행정팀(ERICA),취득,6,확정,자체구입,C360,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-05-09,2843000,2024-05-12,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-05-09,2843000,2024-05-12,경상대학RC행정팀(ERICA),취득,6,확정,자체구입,C364,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-05-19,3437000,2024-05-29,시설팀(ERICA),운용,6,확정,자체구입,A351,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-05-25,728000,2024-06-05,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-06-01,6824000,2024-06-11,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-06-14,4986000,2024-06-25,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-06-21,3187000,2024-06-28,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-07-20,4844000,2024-07-31,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2024-10-05,1578000,2024-10-16,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-02-21,4375000,2025-02-24,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-03-14,4553000,2025-03-23,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-05-05,7026000,2025-05-16,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-05-26,6599000,2025-06-09,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-07-13,2164000,2025-07-26,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-07-19,822000,2025-07-26,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,기증,C360,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-07-26,5595000,2025-08-02,경상대학RC행정팀(ERICA),운용,6,확정,기증,C364,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-11-13,5414000,2025-11-25,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-12-17,801000,2025-12-23,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-12-22,7340000,2026-01-04,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,기증,C360,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2025-12-22,7340000,2026-01-04,글로벌문화통상대학RC행정팀(ERICA),취득,6,확정,기증,C360,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2026-01-04,5481000,2026-01-09,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2026-01-04,5481000,2026-01-09,경상대학RC행정팀(ERICA),취득,6,확정,자체구입,C364,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2026-01-11,1479000,2026-01-25,경상대학RC행정팀(ERICA),취득,6,확정,자체구입,C364,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",ERICA,2026-01-17,685000,2026-01-23,시설팀(ERICA),운용,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-01-22,5859000,2015-02-05,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-04-25,784000,2015-05-07,학생지원팀(ERICA),처분,6,확정,자체구입,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-04-28,2178000,2015-05-12,,처분,6,확정,자체구입,C364,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-04-28,2178000,2015-05-12,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-06,6175000,2015-06-10,,반납,6,확정,자체구입,C352,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-06,6175000,2015-06-10,,처분,6,확정,자체구입,C352,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-06,6175000,2015-06-10,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-15,784000,2015-06-24,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-15,7128000,2015-06-18,,처분,6,확정,자체구입,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-15,7128000,2015-06-18,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-06-15,7128000,2015-06-18,학생지원팀(ERICA),처분,6,확정,자체구입,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-08-21,2137000,2015-08-25,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-09-20,2907000,2015-09-28,,반납,6,확정,자체구입,C354,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-09-20,2907000,2015-09-28,,처분,6,확정,자체구입,C354,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-09-20,2907000,2015-09-28,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-10-01,5410000,2015-10-15,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-11-05,3585000,2015-11-15,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2015-12-15,5737000,2015-12-27,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-02-29,4753000,2016-03-03,,반납,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-02-29,4753000,2016-03-03,,처분,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-02-29,4753000,2016-03-03,시설팀(ERICA),불용,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-02-29,4753000,2016-03-03,시설팀(ERICA),운용,6,확정,자체구입,A351,,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-03-15,7560000,2016-03-28,,처분,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-03-15,7560000,2016-03-28,시설팀(ERICA),운용,6,확정,자체구입,A351,,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-03-15,7560000,2016-03-28,시설팀(ERICA),취득,6,확정,자체구입,A351,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-05-17,4861000,2016-05-31,,반납,6,확정,자체구입,A351,서버 증설용 스토리지,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-05-17,4861000,2016-05-31,시설팀(ERICA),운용,6,확정,자체구입,A351,서버 증설용 스토리지,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-05-23,7090000,2016-06-02,,반납,6,확정,자체구입,C360,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-05-23,7090000,2016-06-02,,불용,6,확정,자체구입,C360,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-05-23,7090000,2016-06-02,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-08-01,5106000,2016-08-05,,처분,6,확정,자체제작,C354,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-08-01,5106000,2016-08-05,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체제작,C354,,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-08-16,3887000,2016-08-19,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-08-24,7001000,2016-08-27,학생지원팀(ERICA),운용,6,확정,자체제작,A320,,9
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-08-24,7001000,2016-08-27,학생지원팀(ERICA),처분,6,확정,자체제작,A320,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-08-28,784000,2016-09-09,,반납,6,확정,기증,C352,,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-09-19,1620000,2016-10-03,학생지원팀(ERICA),운용,6,확정,자체구입,A320,서버 증설용 스토리지,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-10-11,1486000,2016-10-23,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",서울,2016-10-16,2036000,2016-10-19,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
