불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2019-08-05,2019-08-22,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201901629,2019-01-16,164000,2019-01-25,,반납,4,중고품,구형화
2019-05-16,2019-06-01,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201901630,2019-01-16,164000,2019-01-25,,반납,4,폐품,내구연한 경과
2016-02-01,2016-02-17,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201501638,2015-10-31,1814000,2015-11-10,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-02-11,2016-02-25,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201501645,2015-10-31,1814000,2015-11-10,,반납,10,정비필요품,수리비용과다
2020-04-16,2020-05-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201901656,2019-05-22,14082000,2019-06-01,,반납,10,폐품,내구연한 경과
2025-06-23,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201901663,2019-05-22,14082000,2019-06-01,,반납,10,중고품,활용부서부재
2020-05-29,2020-06-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201901676,2019-05-22,14082000,2019-06-01,,반납,10,정비필요품,수리비용과다
2017-05-26,2017-06-11,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201601696,2016-07-13,2415000,2016-07-20,,반납,5,폐품,내구연한 경과
2017-03-22,2017-04-20,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201701720,2017-01-01,10863000,2017-01-12,,반납,5,폐품,내구연한 경과
2022-05-16,2022-06-13,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202101748,2021-10-26,9156000,2021-11-06,,반납,10,중고품,구형화
2024-10-03,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202201807,2022-03-03,2140000,2022-03-06,,반납,5,폐품,내구연한 경과
2021-03-01,2021-03-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202001820,2020-07-16,3260000,2020-07-24,,반납,10,중고품,구형화
2020-12-06,2020-12-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202001821,2020-07-16,3260000,2020-07-24,,반납,10,정비필요품,수리비용과다
2021-01-14,2021-02-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202001825,2020-07-16,3260000,2020-07-24,,반납,10,폐품,내구연한 경과
2020-08-03,2020-08-26,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201901830,2019-11-21,9370000,2019-12-05,,반납,7,폐품,내구연한 경과
2020-04-12,2020-05-12,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201901864,2019-05-27,3243000,2019-06-04,,반납,10,중고품,구형화
2019-08-24,2019-09-10,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201901865,2019-05-27,3243000,2019-06-04,,반납,10,정비필요품,수리비용과다
2016-09-21,2016-10-19,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601886,2016-03-08,20855000,2016-03-20,,반납,7,폐품,내구연한 경과
2016-07-15,2016-08-12,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601888,2016-03-08,20855000,2016-03-20,,반납,7,정비필요품,수리비용과다
2017-04-09,2017-04-25,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601889,2016-03-08,20855000,2016-03-20,,반납,7,폐품,내구연한 경과
2020-01-17,2020-02-10,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201901904,2019-09-30,6811000,2019-10-06,,반납,6,폐품,내구연한 경과
2023-03-11,2023-04-03,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202201919,2022-10-23,4950000,2022-10-30,,반납,8,폐품,내구연한 경과
2023-05-14,2023-06-03,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202201925,2022-10-23,4950000,2022-10-30,,반납,8,폐품,내구연한 경과
2018-12-27,2019-01-13,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201801926,2018-08-14,6102000,2018-08-17,,반납,8,중고품,구형화
2025-02-06,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202001936,2020-03-18,146000,2020-03-26,,반납,4,폐품,내구연한 경과
2023-02-11,2023-02-26,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202201939,2022-02-21,4577000,2022-02-28,,반납,6,정비필요품,수리비용과다
2017-09-28,2017-10-23,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201701962,2017-07-23,4642000,2017-08-02,학생지원팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2018-01-03,2018-01-19,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201701966,2017-07-23,4642000,2017-08-02,,반납,10,정비필요품,수리비용과다
2016-04-30,2016-05-19,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201501972,2015-06-15,7128000,2015-06-18,,반납,6,폐품,내구연한 경과
2015-07-09,2015-07-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201501976,2015-03-27,6332000,2015-04-06,,반납,10,폐품,내구연한 경과
2025-01-14,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201501987,2015-03-27,6332000,2015-04-06,,반납,10,폐품,내구연한 경과
2015-06-22,2015-07-12,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201501994,2015-03-27,6332000,2015-04-06,,반납,10,정비필요품,수리비용과다
2018-03-02,2018-04-01,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201702001,2017-12-19,13845000,2017-12-24,글로벌문화통상대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2018-02-15,2018-03-15,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201702003,2017-12-19,13845000,2017-12-24,글로벌문화통상대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2015-04-20,2015-05-19,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201502010,2015-01-01,5457000,2015-01-08,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-09-30,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201802014,2018-12-13,2524000,2018-12-23,,반납,8,폐품,내구연한 경과
2022-12-19,2023-01-07,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202202019,2022-03-31,744000,2022-04-09,,반납,5,폐품,내구연한 경과
2023-01-29,,hyl0610,황팀장,반려,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202202025,2022-03-31,744000,2022-04-09,,반납,5,폐품,내구연한 경과
2019-06-14,2019-07-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201802065,2018-08-06,1235000,2018-08-14,,반납,10,중고품,구형화
2019-03-13,2019-04-06,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201802070,2018-08-06,1235000,2018-08-14,,반납,10,폐품,내구연한 경과
2018-06-07,2018-06-26,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201802078,2018-03-10,8532000,2018-03-17,,반납,10,정비필요품,수리비용과다
2025-02-22,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201802079,2018-03-10,8532000,2018-03-17,,반납,10,폐품,내구연한 경과
2019-02-16,2019-03-18,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201802088,2018-03-10,8532000,2018-03-17,,반납,10,폐품,내구연한 경과
2019-03-02,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201802095,2018-03-10,8532000,2018-03-17,,반납,10,폐품,내구연한 경과
2018-05-12,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201802100,2018-03-10,8532000,2018-03-17,,반납,10,폐품,내구연한 경과
2018-08-17,2018-09-06,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201802119,2018-03-10,8532000,2018-03-17,,반납,10,정비필요품,수리비용과다
2025-10-22,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202102154,2021-02-15,5608000,2021-02-20,,반납,10,폐품,내구연한 경과
2021-11-11,2021-12-05,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202102157,2021-02-15,5608000,2021-02-20,,반납,10,정비필요품,수리비용과다
2021-12-28,2022-01-16,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202102167,2021-02-15,5608000,2021-02-20,,반납,10,폐품,내구연한 경과
2016-02-09,2016-03-07,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502224,2015-09-21,8939000,2015-10-01,,반납,10,폐품,내구연한 경과
2016-01-01,2016-01-19,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502231,2015-09-21,8939000,2015-10-01,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2015-12-26,2016-01-19,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502237,2015-09-21,8939000,2015-10-01,,반납,10,정비필요품,수리비용과다
2016-01-02,2016-01-19,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502240,2015-09-21,8939000,2015-10-01,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2024-12-23,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502241,2015-09-21,8939000,2015-10-01,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-05-29,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502243,2015-09-21,8939000,2015-10-01,,반납,10,폐품,내구연한 경과
2016-06-15,2016-07-13,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502244,2015-09-21,8939000,2015-10-01,,반납,10,폐품,내구연한 경과
2024-11-28,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502252,2015-09-21,8939000,2015-10-01,,반납,10,폐품,내구연한 경과
2016-08-13,2016-09-08,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502254,2015-09-21,8939000,2015-10-01,,반납,10,폐품,내구연한 경과
2022-12-28,2023-01-25,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202202265,2022-10-25,7185000,2022-10-31,,반납,6,폐품,내구연한 경과
2025-02-23,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202002272,2020-05-23,6417000,2020-05-28,,반납,10,폐품,내구연한 경과
2020-12-10,2021-01-04,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202002281,2020-05-23,6417000,2020-05-28,,반납,10,정비필요품,수리비용과다
2025-02-25,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202002283,2020-05-23,6417000,2020-05-28,,반납,10,폐품,내구연한 경과
2020-09-19,2020-10-13,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202002301,2020-05-23,6417000,2020-05-28,,반납,10,폐품,내구연한 경과
2015-07-10,2015-07-29,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502304,2015-05-02,6723000,2015-05-14,,반납,10,폐품,내구연한 경과
2025-07-27,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502306,2015-05-02,6723000,2015-05-14,,반납,10,폐품,내구연한 경과
2015-07-15,2015-08-10,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502308,2015-05-02,6723000,2015-05-14,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-03-07,2016-03-29,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502319,2015-05-02,6723000,2015-05-14,,반납,10,폐품,내구연한 경과
2016-05-28,2016-06-25,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201502323,2015-05-02,6723000,2015-05-14,,반납,10,정비필요품,수리비용과다
2021-07-05,2021-08-02,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202002384,2020-08-12,6883000,2020-08-19,,반납,6,정비필요품,수리비용과다
2021-06-23,2021-07-10,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202002390,2020-08-12,6883000,2020-08-19,,반납,6,폐품,내구연한 경과
2025-04-28,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202002402,2020-08-22,1954000,2020-08-28,,반납,10,중고품,구형화
2020-10-06,2020-11-04,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202002422,2020-01-29,232000,2020-02-08,,반납,4,폐품,내구연한 경과
2020-07-09,2020-07-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201902428,2019-10-16,2295000,2019-10-21,,반납,10,폐품,내구연한 경과
2020-05-24,2020-06-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201902431,2019-10-16,2295000,2019-10-21,,반납,10,폐품,내구연한 경과
2020-08-03,2020-08-26,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201902433,2019-10-16,2295000,2019-10-21,,반납,10,폐품,내구연한 경과
2024-10-08,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201902434,2019-10-16,2295000,2019-10-21,,반납,10,정비필요품,수리비용과다
2016-10-02,2016-10-20,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201602445,2016-03-21,5705000,2016-03-28,,반납,6,정비필요품,수리비용과다
2016-05-23,2016-06-06,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201602447,2016-03-21,5705000,2016-03-28,경상대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2016-09-05,2016-09-30,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201602448,2016-03-21,5705000,2016-03-28,,반납,6,폐품,내구연한 경과
2025-01-18,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201702454,2017-02-27,6702000,2017-03-10,,반납,6,중고품,활용부서부재
2018-12-27,2019-01-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201802463,2018-10-06,9047000,2018-10-20,,반납,10,중고품,구형화
2019-05-24,2019-06-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201802471,2018-10-06,9047000,2018-10-20,,반납,10,정비필요품,수리비용과다
2019-07-30,2019-08-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201802477,2018-10-06,9047000,2018-10-20,,반납,10,중고품,활용부서부재
2019-02-02,2019-02-24,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201802485,2018-10-06,9047000,2018-10-20,,반납,10,폐품,내구연한 경과
2017-05-20,2017-06-12,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201602493,2016-08-09,8194000,2016-08-17,,반납,10,폐품,내구연한 경과
2016-10-21,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201602502,2016-08-09,8194000,2016-08-17,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-12-01,2016-12-15,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201602513,2016-08-09,8194000,2016-08-17,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-11-04,2016-11-23,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201602521,2016-08-09,8194000,2016-08-17,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
